,bus_name
4921,HEWITT 7 1
4922,MC GREGOR 4 1
4923,LIBERTY HILL 4 1
4924,FLORENCE 2 1
4925,GEORGETOWN 6 1
4926,JARRELL 2 1
4927,LIBERTY HILL 5 1
4928,FLORENCE 3 1
4929,FLORENCE 4 1
4930,GEORGETOWN 7 1
4931,GEORGETOWN 8 1
4932,GEORGETOWN 8 2
4933,GEORGETOWN 9 1
4934,GEORGETOWN 10 1
4935,FLORENCE 5 1
4936,JARRELL 3 1
4937,JARRELL 3 2
4938,LIBERTY HILL 6 1
4939,LIBERTY HILL 7 1
4940,LIBERTY HILL 7 2
4941,LITTLE RIVER ACADEMY 2 1
4942,LITTLE RIVER ACADEMY 2 2
4943,TROY 1 1
4944,TROY 1 2
4945,TEMPLE 1 1
4946,BELTON 2 1
4947,BELTON 2 2
4948,TROY 2 1
4949,BELTON 3 1
4950,BELTON 4 1
4951,LITTLE RIVER ACADEMY 3 1
4952,MOODY 3 1
4953,MOODY 3 2
4954,MOODY 4 1
4955,MOODY 5 1
4956,BELTON 5 1
4957,BELTON 5 2
4958,TEMPLE 2 1
4959,TEMPLE 3 1
4960,TEMPLE 4 1
4961,LITTLE RIVER ACADEMY 4 1
4962,BURLINGTON 2 1
4963,TROY 3 1
4964,TEMPLE 5 1
4965,TEMPLE 5 2
4966,TEMPLE 5 3
4967,TEMPLE 6 1
4968,TEMPLE 6 2
4969,BELTON 6 1
4970,MOODY 6 1
4971,COPPERAS COVE 2 1
4972,BURNET 6 1
4973,LAMPASAS 5 1
4974,KEMPNER 4 1
4975,BERTRAM 5 1
4976,LOMETA 5 1
4977,KEMPNER 5 1
4978,FORT HOOD 5 1
4979,KEMPNER 6 1
4980,BUCHANAN DAM 1 1
4981,KEMPNER 7 1
4982,BURNET 7 1
4983,COPPERAS COVE 3 1
4984,EARLY 3 1
4985,GOLDTHWAITE 5 1
4986,DE LEON 3 1
4987,COMANCHE 3 1
4988,BLANKET 2 1
4989,BROWNWOOD 1 1
4990,DUBLIN 5 1
4991,CLIFTON 4 1
4992,MERIDIAN 3 1
4993,HAMILTON 4 1
4994,GATESVILLE 7 1
4995,GATESVILLE 7 2
4996,GATESVILLE 7 3
4997,GATESVILLE 7 4
4998,GATESVILLE 8 1
4999,VALLEY MILLS 4 1
5000,OGLESBY 5 1
5001,HICO 3 1
5002,MARLIN 2 1
5003,CHILTON 1 1
5004,ROSEBUD 2 1
5005,BUCHANAN DAM 2 1
5006,BUCHANAN DAM 2 2
5007,BUCHANAN DAM 2 3
5008,BUCHANAN DAM 2 4
5009,BUCHANAN DAM 3 1
5010,BUCHANAN DAM 3 2
5011,WHITNEY 4 1
5012,WHITNEY 4 2
5013,WHITNEY 4 3
5014,WHITNEY 5 1
5015,WHITNEY 5 2
5016,WHITNEY 5 3
5017,WHITNEY 5 4
5018,WHITNEY 5 5
5019,WHITNEY 5 6
5020,RIESEL 5 1
5021,RIESEL 5 2
5022,RIESEL 5 3
5023,TEMPLE 7 1
5024,TEMPLE 7 2
5025,TEMPLE 7 3
5026,TEMPLE 7 4
5027,TEMPLE 7 5
5028,TEMPLE 7 6
5029,TEMPLE 7 7
5030,GOLDTHWAITE 6 1
5031,GOLDTHWAITE 6 2
5032,GOLDTHWAITE 6 3
5033,GOLDTHWAITE 6 4
5034,GOLDTHWAITE 6 5
5035,COMANCHE 4 1
5036,COMANCHE 4 2
5037,COMANCHE 4 3
5038,FORT HOOD 6 1
5039,FORT HOOD 6 2
5040,PRIDDY 4 1
5041,PRIDDY 4 2
5042,PRIDDY 4 3
5043,MERIDIAN 4 1
5044,MERIDIAN 4 2
5045,EDDY 2 1
5046,EDDY 2 2
5047,HEWITT 8 1
5048,HEWITT 8 2
5049,PECOS 1 1
5050,MARFA 1 1
5051,SALT FLAT 1 1
5052,VAN HORN 1 1
5053,TERLINGUA 1 1
5054,TERLINGUA 2 1
5055,IRAAN 1 1
5056,SANDERSON 1 1
5057,FORT DAVIS 1 1
5058,PRESIDIO 1 1
5059,PRESIDIO 2 1
5060,PECOS 2 1
5061,BALMORHEA 1 1
5062,COYANOSA 1 1
5063,FORT STOCKTON 1 1
5064,FORT STOCKTON 2 1
5065,MARFA 2 1
5066,MARATHON 1 1
5067,MC CAMEY 1 1
5068,MARFA 3 1
5069,SANDERSON 2 1
5070,VALENTINE 1 1
5071,PRESIDIO 3 1
5072,SHEFFIELD 1 1
5073,SHEFFIELD 2 1
5074,DRYDEN 1 1
5075,LANGTRY 1 1
5076,NOTREES 1 1
5077,BIG SPRING 1 1
5078,KNOTT 1 1
5079,ODESSA 1 1
5080,GARDENDALE 1 1
5081,MIDLAND 1 1
5082,MIDLAND 2 1
5083,COAHOMA 1 1
5084,STANTON 1 1
5085,BIG SPRING 2 1
5086,NOTREES 2 1
5087,GARDENDALE 2 1
5088,MIDLAND 3 1
5089,MIDKIFF 1 1
5090,GOLDSMITH 1 1
5091,KNOTT 2 1
5092,BIG SPRING 3 1
5093,COAHOMA 2 1
5094,KNOTT 3 1
5095,MIDLAND 4 1
5096,ODESSA 2 1
5097,MIDKIFF 2 1
5098,NOTREES 3 1
5099,ODESSA 3 1
5100,NOTREES 4 1
5101,GOLDSMITH 2 1
5102,MIDLAND 5 1
5103,FORSAN 1 1
5104,COAHOMA 3 1
5105,COAHOMA 4 1
5106,TARZAN 1 1
5107,LAMESA 1 1
5108,STANTON 2 1
5109,ACKERLY 1 1
5110,FORSAN 2 1
5111,IRA 4 1
5112,GARDEN CITY 1 1
5113,ANDREWS 1 1
5114,MONAHANS 1 1
5115,TARZAN 2 1
5116,KERMIT 1 1
5117,BARSTOW 1 1
5118,CRANE 1 1
5119,GARDEN CITY 2 1
5120,MIDKIFF 3 1
5121,RANKIN 1 1
5122,ANDREWS 2 1
5123,MENTONE 1 1
5124,GRANDFALLS 1 1
5125,ODESSA 4 1
5126,ODESSA 5 1
5127,ODESSA 6 1
5128,ODESSA 7 1
5129,ODESSA 8 1
5130,GARDENDALE 3 1
5131,ODESSA 9 1
5132,ODESSA 10 1
5133,ODESSA 11 1
5134,ODESSA 12 1
5135,ODESSA 13 1
5136,ODESSA 14 1
5137,MIDLAND 6 1
5138,MIDLAND 7 1
5139,MIDLAND 8 1
5140,GARDENDALE 4 1
5141,MIDLAND 9 1
5142,MIDLAND 10 1
5143,MIDLAND 11 1
5144,MIDLAND 12 1
5145,MIDLAND 13 1
5146,MIDLAND 13 2
5147,MIDLAND 14 1
5148,MIDLAND 15 1
5149,MIDLAND 16 1
5150,MIDLAND 17 1
5151,MIDLAND 18 1
5152,MIDLAND 19 1
5153,MIDLAND 20 1
5154,MIDLAND 21 1
5155,MIDLAND 22 1
5156,MIDLAND 23 1
5157,BIG SPRING 4 1
5158,BIG SPRING 5 1
5159,BIG SPRING 6 1
5160,BIG SPRING 7 1
5161,ODESSA 15 1
5162,ODESSA 16 1
5163,ODESSA 17 1
5164,GOLDSMITH 3 1
5165,WICKETT 1 1
5166,WICKETT 1 2
5167,WICKETT 1 3
5168,WICKETT 1 4
5169,WICKETT 1 5
5170,WICKETT 1 6
5171,WICKETT 1 7
5172,WICKETT 1 8
5173,WICKETT 1 9
5174,BIG SPRING 8 1
5175,BIG SPRING 8 2
5176,BIG SPRING 8 3
5177,BIG SPRING 8 4
5178,BIG SPRING 8 5
5179,BIG SPRING 8 6
5180,BIG SPRING 8 7
5181,BIG SPRING 9 1
5182,BIG SPRING 9 2
5183,IRAAN 2 1
5184,IRAAN 2 2
5185,IRAAN 2 3
5186,IRAAN 2 4
5187,ODESSA 18 1
5188,ODESSA 18 2
5189,ODESSA 18 3
5190,ODESSA 18 4
5191,ODESSA 18 5
5192,ODESSA 18 6
5193,ODESSA 18 7
5194,MC CAMEY 2 1
5195,MC CAMEY 2 2
5196,IRAAN 3 1
5197,IRAAN 3 2
5198,IMPERIAL 1 1
5199,IMPERIAL 1 2
5200,IMPERIAL 2 1
5201,IMPERIAL 2 2
5202,IMPERIAL 2 3
5203,IRAAN 4 1
5204,IRAAN 4 2
5205,IRAAN 4 3
5206,ODESSA 19 1
5207,ODESSA 19 2
5208,ODESSA 19 3
5209,ODESSA 19 4
5210,ODESSA 19 5
5211,ODESSA 19 6
5212,ODESSA 19 7
5213,ODESSA 19 8
5214,FORSAN 3 1
5215,FORSAN 3 2
5216,FORSAN 4 1
5217,FORSAN 4 2
5218,LENORAH 1 1
5219,LENORAH 1 2
5220,LENORAH 1 3
5221,BIG SPRING 10 1
5222,BIG SPRING 10 2
5223,IRAAN 5 1
5224,IRAAN 5 2
5225,FORSAN 5 1
5226,FORSAN 5 2
5227,FORSAN 5 3
5228,FORSAN 6 1
5229,FORSAN 6 2
5230,FORSAN 7 1
5231,FORSAN 7 2
5232,FORSAN 7 3
5233,FORSAN 8 1
5234,FORSAN 8 2
5235,GOLDSMITH 4 1
5236,GOLDSMITH 4 2
5237,GOLDSMITH 4 3
5238,GOLDSMITH 4 4
5239,FORT STOCKTON 3 1
5240,FORT STOCKTON 3 2
5241,GOLDSMITH 5 1
5242,GOLDSMITH 5 2
5243,GOLDSMITH 5 3
5244,PRESIDIO 4 1
5245,PRESIDIO 4 2
5246,SARAGOSA 1 1
5247,SARAGOSA 1 2
5248,MC CAMEY 3 1
5249,MC CAMEY 3 2
5250,MC CAMEY 3 3
5251,ACKERLY 2 1
5252,ACKERLY 2 2
5253,GARDEN CITY 3 1
5254,GARDEN CITY 3 2
5255,GARDEN CITY 3 3
5256,GARDEN CITY 3 4
5257,GARDEN CITY 3 5
5258,GARDEN CITY 4 1
5259,GARDEN CITY 4 2
5260,SARAGOSA 2 1
5261,SARAGOSA 2 2
5262,FORT STOCKTON 4 1
5263,FORT STOCKTON 4 2
5264,MC CAMEY 4 1
5265,MC CAMEY 4 2
5266,MC CAMEY 4 3
5267,LAMESA 2 1
5268,LAMESA 2 2
5269,MC CAMEY 5 1
5270,MC CAMEY 5 2
5271,PRESIDIO 5 1
5272,PRESIDIO 5 2
5273,MC CAMEY 6 1
5274,MC CAMEY 6 2
5275,MC CAMEY 7 1
5276,MC CAMEY 7 2
5277,MARATHON 2 1
5278,MARATHON 2 2
5279,MARATHON 2 3
5280,MARATHON 2 4
5281,BIG SPRING 11 1
5282,BIG SPRING 11 2
5283,MC CAMEY 8 1
5284,MC CAMEY 8 2
5285,LAMESA 3 1
5286,LAMESA 3 2
5287,KERMIT 2 1
5288,KERMIT 2 2
5289,KERMIT 2 3
5290,PECOS 3 1
5291,PECOS 3 2
5292,ANDREWS 3 1
5293,ANDREWS 3 2
5294,SCHULENBURG 2 1
5295,SCHULENBURG 3 1
5296,OAKLAND 1 1
5297,WEIMAR 1 1
5298,WEIMAR 2 1
5299,ROCK ISLAND 1 1
5300,SHERIDAN 1 1
5301,GLIDDEN 1 1
5302,SHERIDAN 2 1
5303,DIME BOX 1 1
5304,CARMINE 1 1
5305,LEXINGTON 1 1
5306,LEXINGTON 2 1
5307,LINCOLN 2 1
5308,LEDBETTER 1 1
5309,BRENHAM 1 1
5310,BRENHAM 2 1
5311,BURTON 1 1
5312,ROUND TOP 1 1
5313,LA GRANGE 2 1
5314,ROUND TOP 2 1
5315,LA GRANGE 3 1
5316,FAYETTEVILLE 1 1
5317,BURTON 2 1
5318,INDUSTRY 1 1
5319,INDUSTRY 2 1
5320,BLEIBLERVILLE 1 1
5321,NEW ULM 1 1
5322,GLIDDEN 2 1
5323,GLIDDEN 3 1
5324,DIME BOX 2 1
5325,COLUMBUS 1 1
5326,ELLINGER 1 1
5327,SCHULENBURG 4 1
5328,GIDDINGS 2 1
5329,SEALY 6 1
5330,HEMPSTEAD 1 1
5331,SEALY 7 1
5332,BELLVILLE 1 1
5333,ALLEYTON 1 1
5334,BELLVILLE 2 1
5335,BRENHAM 3 1
5336,BRENHAM 4 1
5337,WASHINGTON 1 1
5338,WASHINGTON 2 1
5339,WASHINGTON 3 1
5340,WASHINGTON 4 1
5341,CHAPPELL HILL 1 1
5342,CHAPPELL HILL 2 1
5343,PRAIRIE VIEW 2 1
5344,HEMPSTEAD 2 1
5345,PLANTERSVILLE 1 1
5346,PRAIRIE VIEW 3 1
5347,BLEIBLERVILLE 2 1
5348,BELLVILLE 3 1
5349,BLEIBLERVILLE 3 1
5350,CAT SPRING 1 1
5351,CAT SPRING 2 1
5352,ALLEYTON 2 1
5353,ALLEYTON 3 1
5354,ALTAIR 2 1
5355,PRAIRIE VIEW 4 1
5356,HEMPSTEAD 3 1
5357,SEALY 8 1
5358,BELLVILLE 4 1
5359,SCHULENBURG 5 1
5360,BRENHAM 5 1
5361,BRENHAM 5 2
5362,LA GRANGE 4 1
5363,COLUMBUS 2 1
5364,HEMPSTEAD 4 1
5365,HEMPSTEAD 4 2
5366,BRENHAM 6 1
5367,GIDDINGS 3 1
5368,GIDDINGS 4 1
5369,COLUMBUS 3 1
5370,HEMPSTEAD 5 1
5371,NAVASOTA 1 1
5372,IOLA 1 1
5373,IOLA 1 2
5374,MADISONVILLE 1 1
5375,MIDWAY 1 1
5376,COLLEGE STATION 1 1
5377,HUNTSVILLE 1 1
5378,PLANTERSVILLE 2 1
5379,DODGE 1 1
5380,RICHARDS 1 1
5381,SNOOK 1 1
5382,IOLA 2 1
5383,IOLA 3 1
5384,SHIRO 1 1
5385,ANDERSON 1 1
5386,BEDIAS 1 1
5387,WASHINGTON 5 1
5388,PLANTERSVILLE 3 1
5389,PLANTERSVILLE 4 1
5390,MADISONVILLE 2 1
5391,MIDWAY 2 1
5392,NORTH ZULCH 1 1
5393,NORTH ZULCH 2 1
5394,MADISONVILLE 3 1
5395,MIDWAY 3 1
5396,HUNTSVILLE 2 1
5397,RIVERSIDE 1 1
5398,SHIRO 2 1
5399,PLANTERSVILLE 5 1
5400,NORMANGEE 1 1
5401,NORTH ZULCH 3 1
5402,IOLA 4 1
5403,NAVASOTA 2 1
5404,HUNTSVILLE 3 1
5405,NEW WAVERLY 6 1
5406,LEONA 1 1
5407,LOVELADY 1 1
5408,NAVASOTA 3 1
5409,HEARNE 1 1
5410,CALDWELL 1 1
5411,MILANO 1 1
5412,ROCKDALE 1 1
5413,ROCKDALE 2 1
5414,ROSEBUD 3 1
5415,MILANO 2 1
5416,DIME BOX 3 1
5417,GAUSE 1 1
5418,CALDWELL 2 1
5419,CALDWELL 3 1
5420,MUMFORD 1 1
5421,HEARNE 2 1
5422,SOMERVILLE 1 1
5423,SNOOK 2 1
5424,BRYAN 1 1
5425,SNOOK 3 1
5426,CALVERT 1 1
5427,CAMERON 1 1
5428,CALVERT 2 1
5429,CAMERON 2 1
5430,CAMERON 3 1
5431,MILANO 3 1
5432,CALDWELL 4 1
5433,SOMERVILLE 2 1
5434,REAGAN 1 1
5435,CALVERT 3 1
5436,FRANKLIN 1 1
5437,ROCKDALE 3 1
5438,HEARNE 3 1
5439,HEARNE 4 1
5440,SNOOK 4 1
5441,BREMOND 1 1
5442,MEXIA 1 1
5443,DONIE 1 1
5444,DONIE 2 1
5445,BREMOND 2 1
5446,MART 3 1
5447,TEAGUE 1 1
5448,GROESBECK 1 1
5449,GROESBECK 2 1
5450,THORNTON 1 1
5451,KOSSE 1 1
5452,TEAGUE 2 1
5453,BUFFALO 1 1
5454,JEWETT 1 1
5455,BUFFALO 2 1
5456,JEWETT 2 1
5457,KOSSE 2 1
5458,KOSSE 3 1
5459,FRANKLIN 2 1
5460,FRANKLIN 3 1
5461,FLYNN 1 1
5462,JEWETT 3 1
5463,LEONA 2 1
5464,NORMANGEE 2 1
5465,MARQUEZ 1 1
5466,MARQUEZ 2 1
5467,REAGAN 2 1
5468,GROESBECK 3 1
5469,FRANKLIN 4 1
5470,BUFFALO 3 1
5471,MART 4 1
5472,THORNTON 2 1
5473,CENTERVILLE 1 1
5474,BUFFALO 4 1
5475,CENTERVILLE 2 1
5476,CROCKETT 1 1
5477,LOVELADY 2 1
5478,CROCKETT 2 1
5479,PENNINGTON 1 1
5480,CENTERVILLE 3 1
5481,LOVELADY 3 1
5482,CENTERVILLE 4 1
5483,RICHARDS 2 1
5484,PLANTERSVILLE 6 1
5485,MONTGOMERY 5 1
5486,MONTGOMERY 6 1
5487,MONTGOMERY 7 1
5488,RICHARDS 3 1
5489,PLANTERSVILLE 7 1
5490,JEWETT 4 1
5491,FRANKLIN 5 1
5492,LEONA 3 1
5493,NORMANGEE 3 1
5494,NORMANGEE 4 1
5495,NORTH ZULCH 4 1
5496,MADISONVILLE 4 1
5497,BEDIAS 2 1
5498,BRYAN 2 1
5499,CALDWELL 5 1
5500,CALDWELL 5 2
5501,BRYAN 3 1
5502,BRYAN 4 1
5503,COLLEGE STATION 2 1
5504,NAVASOTA 4 1
5505,HEARNE 5 1
5506,CAMERON 4 1
5507,BRYAN 5 1
5508,COLLEGE STATION 3 1
5509,SOMERVILLE 3 1
5510,ROCKDALE 4 1
5511,BRYAN 6 1
5512,BRYAN 7 1
5513,ROCKDALE 5 1
5514,BRYAN 8 1
5515,BRYAN 9 1
5516,COLLEGE STATION 4 1
5517,COLLEGE STATION 5 1
5518,COLLEGE STATION 6 1
5519,SNOOK 5 1
5520,SOMERVILLE 4 1
5521,COLLEGE STATION 7 1
5522,COLLEGE STATION 8 1
5523,COLLEGE STATION 9 1
5524,COLLEGE STATION 10 1
5525,CALVERT 4 1
5526,NAVASOTA 5 1
5527,NAVASOTA 5 2
5528,BRYAN 10 1
5529,COLLEGE STATION 11 1
5530,BRYAN 11 1
5531,BRYAN 12 1
5532,ROCKDALE 6 1
5533,TEAGUE 3 1
5534,MEXIA 2 1
5535,MEXIA 2 2
5536,KIRVIN 1 1
5537,GROESBECK 4 1
5538,KOSSE 4 1
5539,BREMOND 3 1
5540,THORNTON 3 1
5541,BUFFALO 5 1
5542,HUNTSVILLE 4 1
5543,NEW WAVERLY 7 1
5544,HUNTSVILLE 5 1
5545,LOVELADY 4 1
5546,RIVERSIDE 2 1
5547,HUNTSVILLE 6 1
5548,DONIE 3 1
5549,DONIE 3 2
5550,DONIE 3 3
5551,DONIE 3 4
5552,BRYAN 13 1
5553,BRYAN 13 2
5554,FAYETTEVILLE 2 1
5555,FAYETTEVILLE 2 2
5556,FAYETTEVILLE 2 3
5557,FAYETTEVILLE 2 4
5558,FRANKLIN 6 1
5559,FRANKLIN 6 2
5560,FRANKLIN 6 3
5561,FRANKLIN 6 4
5562,FRANKLIN 6 5
5563,FRANKLIN 6 6
5564,MUMFORD 2 1
5565,MUMFORD 2 2
5566,MUMFORD 2 3
5567,MUMFORD 2 4
5568,BREMOND 4 1
5569,BREMOND 4 2
5570,BREMOND 4 3
5571,BREMOND 4 4
5572,BREMOND 4 5
5573,BREMOND 4 6
5574,SHIRO 3 1
5575,SHIRO 3 2
5576,SHIRO 3 3
5577,SHIRO 3 4
5578,SHIRO 3 5
5579,COLLEGE STATION 12 1
5580,COLLEGE STATION 12 2
5581,COLLEGE STATION 12 3
5582,COLLEGE STATION 12 4
5583,ROCK ISLAND 2 1
5584,ROCK ISLAND 2 2
5585,ROCK ISLAND 2 3
5586,ROCK ISLAND 2 4
5587,MARLIN 3 1
5588,MARLIN 3 2
5589,ROCKSPRINGS 1 1
5590,JUNCTION 1 1
5591,HEXT 1 1
5592,MENARD 1 1
5593,OZONA 1 1
5594,ELDORADO 1 1
5595,ELDORADO 2 1
5596,FORT MC KAVETT 1 1
5597,OZONA 2 1
5598,SONORA 1 1
5599,ROOSEVELT 1 1
5600,JUNCTION 2 1
5601,JUNCTION 2 2
5602,JUNCTION 2 3
5603,JUNCTION 2 4
5604,ROCKSPRINGS 2 1
5605,ROCKSPRINGS 3 1
5606,MOUNTAIN HOME 4 1
5607,ELDORADO 3 1
5608,OZONA 3 1
5609,FORT MC KAVETT 2 1
5610,LAUGHLIN A F B 1 1
5611,LAUGHLIN A F B 2 1
5612,LAUGHLIN A F B 3 1
5613,LAUGHLIN A F B 4 1
5614,LAUGHLIN A F B 5 1
5615,COMSTOCK 1 1
5616,DEL RIO 1 1
5617,LAUGHLIN A F B 6 1
5618,LAUGHLIN A F B 6 2
5619,LAUGHLIN A F B 6 3
5620,LAUGHLIN A F B 7 1
5621,DEL RIO 2 1
5622,LAUGHLIN A F B 8 1
5623,LANGTRY 2 1
5624,COMSTOCK 2 1
5625,DEL RIO 3 1
5626,DEL RIO 4 1
5627,COMSTOCK 3 1
5628,COMSTOCK 4 1
5629,DEL RIO 5 1
5630,DEL RIO 6 1
5631,LANGTRY 3 1
5632,COMSTOCK 5 1
5633,LANGTRY 4 1
5634,LANGTRY 5 1
5635,SONORA 2 1
5636,LANGTRY 6 1
5637,LAUGHLIN A F B 9 1
5638,COMSTOCK 6 1
5639,DEL RIO 7 1
5640,COMSTOCK 7 1
5641,LANGTRY 7 1
5642,DEL RIO 8 1
5643,DEL RIO 9 1
5644,COMSTOCK 8 1
5645,MOUNTAIN HOME 5 1
5646,DYESS AFB 1 1
5647,DYESS AFB 2 1
5648,ABILENE 1 1
5649,TYE 1 1
5650,BUFFALO GAP 1 1
5651,LAWN 1 1
5652,OVALO 1 1
5653,MERKEL 1 1
5654,TYE 2 1
5655,TUSCOLA 1 1
5656,CLYDE 1 1
5657,WINGATE 1 1
5658,MERKEL 2 1
5659,TUSCOLA 2 1
5660,OVALO 2 1
5661,NOLAN 1 1
5662,ABILENE 2 1
5663,WALL 1 1
5664,MILES 1 1
5665,GOODFELLOW AFB 1 1
5666,CARLSBAD 1 1
5667,KNICKERBOCKER 1 1
5668,TENNYSON 1 1
5669,SAN ANGELO 1 1
5670,GOODFELLOW AFB 2 1
5671,KNICKERBOCKER 2 1
5672,KNICKERBOCKER 3 1
5673,WALL 2 1
5674,WALL 3 1
5675,CHRISTOVAL 1 1
5676,EOLA 1 1
5677,CHRISTOVAL 2 1
5678,WATER VALLEY 1 1
5679,KNICKERBOCKER 4 1
5680,CARLSBAD 2 1
5681,BANGS 1 1
5682,BURKETT 1 1
5683,BROOKESMITH 2 1
5684,BROWNWOOD 2 1
5685,RISING STAR 1 1
5686,BANGS 2 1
5687,RULE 1 1
5688,KNOX CITY 1 1
5689,WEINERT 1 1
5690,HASKELL 1 1
5691,MELVIN 1 1
5692,BRADY 1 1
5693,GOULDBUSK 1 1
5694,VOCA 1 1
5695,EDEN 1 1
5696,BRADY 2 1
5697,ART 1 1
5698,MASON 1 1
5699,ROCHELLE 1 1
5700,STERLING CITY 1 1
5701,HERMLEIGH 1 1
5702,COLORADO CITY 1 1
5703,COLORADO CITY 2 1
5704,WINTERS 1 1
5705,LORAINE 1 1
5706,SWEETWATER 1 1
5707,NOVICE 1 1
5708,BALLINGER 1 1
5709,ROWENA 1 1
5710,PAINT ROCK 1 1
5711,ANSON 1 1
5712,HAWLEY 1 1
5713,ROBERT LEE 1 1
5714,MERTZON 1 1
5715,BLACKWELL 1 1
5716,NORTON 1 1
5717,ROBY 1 1
5718,HAMLIN 1 1
5719,NOLAN 2 1
5720,VOSS 1 1
5721,ROBERT LEE 2 1
5722,ROBY 2 1
5723,GOLDSBORO 1 1
5724,WATER VALLEY 2 1
5725,WINGATE 2 1
5726,CLYDE 2 1
5727,ABILENE 3 1
5728,COLEMAN 1 1
5729,SANTA ANNA 1 1
5730,CROSS PLAINS 1 1
5731,MORAN 1 1
5732,BAIRD 1 1
5733,CISCO 1 1
5734,COLEMAN 2 1
5735,RISING STAR 2 1
5736,CLYDE 3 1
5737,LUEDERS 1 1
5738,BURKETT 2 1
5739,MERKEL 3 1
5740,DYESS AFB 3 1
5741,BUFFALO GAP 2 1
5742,BUFFALO GAP 3 1
5743,OVALO 3 1
5744,MERKEL 4 1
5745,DYESS AFB 4 1
5746,DYESS AFB 5 1
5747,DYESS AFB 6 1
5748,ABILENE 4 1
5749,DYESS AFB 7 1
5750,DYESS AFB 8 1
5751,BUFFALO GAP 4 1
5752,DYESS AFB 9 1
5753,DYESS AFB 9 2
5754,DYESS AFB 9 3
5755,DYESS AFB 9 4
5756,DYESS AFB 10 1
5757,ABILENE 5 1
5758,GOODFELLOW AFB 3 1
5759,GOODFELLOW AFB 4 1
5760,GOODFELLOW AFB 5 1
5761,GOODFELLOW AFB 6 1
5762,GOODFELLOW AFB 7 1
5763,KNICKERBOCKER 5 1
5764,KNICKERBOCKER 6 1
5765,GOODFELLOW AFB 8 1
5766,GOODFELLOW AFB 9 1
5767,GOODFELLOW AFB 9 2
5768,GOODFELLOW AFB 9 3
5769,GOODFELLOW AFB 9 4
5770,GOODFELLOW AFB 10 1
5771,GOODFELLOW AFB 11 1
5772,GOODFELLOW AFB 12 1
5773,SAN ANGELO 2 1
5774,GOODFELLOW AFB 13 1
5775,GOODFELLOW AFB 14 1
5776,BROWNWOOD 3 1
5777,BANGS 3 1
5778,5_3_2021 1
5779,BROWNWOOD 4 1
5780,COLORADO CITY 3 1
5781,COLORADO CITY 3 2
5782,COLORADO CITY 3 3
5783,COLORADO CITY 3 4
5784,COLORADO CITY 3 5
5785,COLORADO CITY 3 6
5786,COLORADO CITY 3 7
5787,LAUGHLIN A F B 10 1
5788,LAUGHLIN A F B 10 2
5789,SILVER 1 1
5790,SILVER 1 2
5791,SILVER 1 3
5792,SILVER 1 4
5793,SILVER 1 5
5794,TRENT 1 1
5795,TRENT 1 2
5796,TRENT 1 3
5797,SWEETWATER 2 1
5798,SWEETWATER 2 2
5799,SWEETWATER 3 1
5800,SWEETWATER 3 2
5801,NOLAN 3 1
5802,NOLAN 3 2
5803,NOLAN 3 3
5804,TYE 3 1
5805,TYE 3 2
5806,WINGATE 3 1
5807,WINGATE 3 2
5808,WINGATE 3 3
5809,WINGATE 3 4
5810,MARYNEAL 1 1
5811,MARYNEAL 1 2
5812,MARYNEAL 2 1
5813,MARYNEAL 2 2
5814,MARYNEAL 2 3
5815,MARYNEAL 3 1
5816,MARYNEAL 3 2
5817,ABILENE 6 1
5818,ABILENE 6 2
5819,ABILENE 6 3
5820,ABILENE 7 1
5821,ABILENE 7 2
5822,ABILENE 7 3
5823,NOLAN 4 1
5824,NOLAN 4 2
5825,NOLAN 4 3
5826,LORAINE 2 1
5827,LORAINE 2 2
5828,LORAINE 3 1
5829,LORAINE 3 2
5830,LORAINE 3 3
5831,HERMLEIGH 2 1
5832,HERMLEIGH 2 2
5833,NOLAN 5 1
5834,NOLAN 5 2
5835,MERKEL 5 1
5836,MERKEL 5 2
5837,SILVER 2 1
5838,SILVER 2 2
5839,SILVER 2 3
5840,SILVER 2 4
5841,SILVER 2 5
5842,SILVER 2 6
5843,STERLING CITY 2 1
5844,STERLING CITY 2 2
5845,STERLING CITY 2 3
5846,STERLING CITY 2 4
5847,STERLING CITY 2 5
5848,BLACKWELL 2 1
5849,BLACKWELL 2 2
5850,BLACKWELL 2 3
5851,BLACKWELL 2 4
5852,BLACKWELL 2 5
5853,HERMLEIGH 3 1
5854,HERMLEIGH 3 2
5855,HERMLEIGH 3 3
5856,LUEDERS 2 1
5857,LUEDERS 2 2
5858,LUEDERS 2 3
5859,STERLING CITY 3 1
5860,STERLING CITY 3 2
5861,STERLING CITY 3 3
5862,HERMLEIGH 4 1
5863,HERMLEIGH 4 2
5864,HERMLEIGH 4 3
5865,ROSCOE 1 1
5866,ROSCOE 1 2
5867,KNICKERBOCKER 7 1
5868,KNICKERBOCKER 7 2
5869,LORAINE 4 1
5870,LORAINE 4 2
5871,LORAINE 4 3
5872,HASKELL 2 1
5873,HASKELL 2 2
5874,HASKELL 2 3
5875,DEL RIO 10 1
5876,DEL RIO 10 2
5877,WEINERT 2 1
5878,WEINERT 2 2
5879,DOOLE 1 1
5880,DOOLE 1 2
5881,SILVER 3 1
5882,SILVER 3 2
5883,WEINERT 3 1
5884,WEINERT 3 2
5885,WEINERT 3 3
5886,BARNHART 1 1
5887,BARNHART 1 2
5888,BARNHART 1 3
