,F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX,PF,QF,PT,QT,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
1263,110832,111016,0.03242,0.07128,0.00293,94.4,94.4,94.4,0,0,1,0,0,-5.82,22.7,6.0,-22.62,0,0,0,0
1264,110833,111015,0.00737,0.01934,0.00794,162.6,162.6,162.6,0,0,1,0,0,-85.69,6.58,86.22,-6.02,0,0,0,0
1265,110834,110845,0.01632,0.03274,0.0021,86.9,86.9,86.9,0,0,1,0,0,-6.96,70.02,7.7,-68.76,0,0,0,0
1266,110846,110834,0.01739,0.03068,0.00082,95.1,95.1,95.1,0,0,1,0,0,-17.74,-5.49,17.8,5.5,0,0,0,0
1267,110834,110855,0.01114,0.02718,0.00124,138.1,138.1,138.1,0,0,1,0,0,-34.64,111.42,36.03,-108.17,0,0,0,0
1268,110835,110837,0.03168,0.088,0.00392,92.4,92.4,92.4,0,0,1,0,0,3.13,1.99,-3.13,-2.37,0,0,0,0
1269,110835,110839,0.02411,0.05873,0.00269,86.9,86.9,86.9,0,0,1,0,0,-15.29,7.37,15.36,-7.47,0,0,0,0
1270,110848,110835,0.01012,0.02281,0.00164,111.1,111.1,111.1,0,0,1,0,0,37.9,25.3,-37.7,-25.0,0,0,0,0
1271,110849,110835,0.00424,0.01011,0.00236,118.2,118.2,118.2,0,0,1,0,0,-31.0,-15.3,31.05,15.19,0,0,0,0
1272,110836,110847,0.0087,0.01906,0.00059,135.7,135.7,135.7,0,0,1,0,0,-7.14,1.27,7.14,-1.32,0,0,0,0
1273,111052,110837,0.007,0.02002,0.00165,119.1,119.1,119.1,0,0,1,0,0,33.45,3.26,-33.37,-3.2,0,0,0,0
1274,110842,110838,0.00462,0.01044,0.00171,120.8,120.8,120.8,0,0,1,0,0,15.5,3.84,-15.49,-3.98,0,0,0,0
1275,110857,110838,0.0065,0.01685,0.00082,130.6,130.6,130.6,0,0,1,0,0,15.93,9.39,-15.9,-9.42,0,0,0,0
1276,110838,111005,0.01015,0.02195,0.0078,117.2,117.2,117.2,0,0,1,0,0,9.9,8.3,-9.88,-9.04,0,0,0,0
1277,110843,110839,0.00889,0.02358,0.00074,114.0,114.0,114.0,0,0,1,0,0,34.46,-3.87,-34.36,4.08,0,0,0,0
1278,110841,110840,0.00131,0.04253,0.0,222.5,222.5,222.5,1,0,1,0,0,-87.23,-4.51,87.33,7.72,0,0,0,0
1279,110840,110856,0.00228,0.01309,0.00278,266.0,266.0,266.0,0,0,1,0,0,-87.33,-7.72,87.5,8.42,0,0,0,0
1280,110841,110843,0.00401,0.00987,0.00538,149.1,149.1,149.1,0,0,1,0,0,63.33,-0.6,-63.17,0.44,0,0,0,0
1281,110841,110995,0.02752,0.08794,0.00525,126.4,126.4,126.4,0,0,1,0,0,-3.4,-5.95,3.42,5.45,0,0,0,0
1282,110841,110996,0.02561,0.05834,0.0063,106.1,106.1,106.1,0,0,1,0,0,7.1,7.96,-7.07,-8.53,0,0,0,0
1283,110842,110997,0.03261,0.08076,0.00361,84.3,84.3,84.3,0,0,1,0,0,-3.34,-3.67,3.35,3.32,0,0,0,0
1284,110843,110851,0.00687,0.01313,0.00218,120.3,120.3,120.3,0,0,1,0,0,36.55,2.84,-36.46,-2.88,0,0,0,0
1285,110843,110857,0.00872,0.01941,0.00343,138.1,138.1,138.1,0,0,1,0,0,-42.64,8.43,42.81,-8.41,0,0,0,0
1286,110844,111060,0.00731,0.02098,0.00444,113.7,113.7,113.7,0,0,1,0,0,-15.25,21.49,15.3,-21.78,0,0,0,0
1287,110846,110850,0.01082,0.02701,0.00239,180.0,180.0,180.0,0,0,1,0,0,-7.72,101.0,8.75,-98.69,0,0,0,0
1288,110855,110848,0.00758,0.01829,0.00133,127.2,127.2,127.2,0,0,1,0,0,7.92,45.62,-7.76,-45.38,0,0,0,0
1289,110850,111052,0.01019,0.02635,0.00119,123.3,123.3,123.3,0,0,1,0,0,-25.03,61.34,25.46,-60.34,0,0,0,0
1290,111054,110851,0.01912,0.04117,0.00255,122.2,122.2,122.2,0,0,1,0,0,-1.76,1.92,1.76,-2.17,0,0,0,0
1291,110853,110852,0.00185,0.04885,0.0,198.8,198.8,198.8,1,0,1,0,0,-85.26,-8.4,85.4,11.98,0,0,0,0
1292,110852,110854,0.00213,0.01341,0.00646,276.8,276.8,276.8,0,0,1,0,0,9.96,-7.24,-9.96,6.6,0,0,0,0
1293,110852,110856,0.00241,0.01258,0.01117,305.5,305.5,305.5,0,0,1,0,0,-160.6,-10.53,161.21,12.6,0,0,0,0
1294,110852,111006,0.00186,0.01009,0.0037,263.1,263.1,263.1,0,0,1,0,0,65.24,5.79,-65.16,-5.74,0,0,0,0
1295,110853,111012,0.00204,0.00403,0.00321,131.5,131.5,131.5,0,0,1,0,0,48.46,-2.55,-48.41,2.32,0,0,0,0
1296,110855,110854,0.00183,0.05517,0.0,224.0,224.0,224.0,1,0,1,0,0,-88.16,27.58,88.31,-23.06,0,0,0,0
1297,110854,111068,0.00413,0.02804,0.03788,300.0,300.0,300.0,0,0,1,0,0,-78.35,16.46,78.61,-18.52,0,0,0,0
1298,110857,110856,0.00136,0.04161,0.0,280.1,280.1,280.1,1,0,1,0,0,-109.83,-11.17,110.0,16.19,0,0,0,0
1299,110856,111036,0.00321,0.01983,0.0131,341.3,341.3,341.3,0,0,1,0,0,-179.35,-18.6,180.37,23.53,0,0,0,0
1300,110856,111036,0.00321,0.01983,0.0131,341.3,341.3,341.3,0,0,1,0,0,-179.35,-18.6,180.37,23.53,0,0,0,0
1301,110859,110858,0.00177,0.05901,0.0,258.3,258.3,258.3,1,0,1,0,0,-88.45,5.71,88.58,-1.18,0,0,0,0
1302,110858,230084,0.02658,0.13425,0.06053,276.9,276.9,276.9,0,0,1,0,0,-88.58,1.18,90.63,2.81,0,0,0,0
1303,110859,110935,0.02491,0.06177,0.00238,144.1,144.1,144.1,0,0,1,0,0,24.16,-10.44,-23.99,10.61,0,0,0,0
1304,110859,230194,0.02233,0.06005,0.00063,109.5,109.5,109.5,0,0,1,0,0,22.13,-3.78,-22.02,4.01,0,0,0,0
1305,110859,230196,0.07158,0.18907,0.003,78.2,78.2,78.2,0,0,1,0,0,8.65,-2.69,-8.6,2.54,0,0,0,0
1306,110861,110860,0.00267,0.06145,0.0,230.6,230.6,230.6,1,0,1,0,0,-66.96,-8.65,67.07,11.35,0,0,0,0
1307,230097,110860,0.00471,0.02791,0.03982,266.4,266.4,266.4,0,0,1,0,0,67.28,8.36,-67.07,-11.35,0,0,0,0
1308,110862,110861,0.01662,0.04267,0.00187,108.1,108.1,108.1,0,0,1,0,0,-19.74,-1.24,19.8,1.21,0,0,0,0
1309,110863,110861,0.00944,0.02075,0.00093,120.1,120.1,120.1,0,0,1,0,0,-23.01,-2.13,23.06,2.15,0,0,0,0
1310,110864,110862,0.00858,0.02181,0.0006,103.0,103.0,103.0,0,0,1,0,0,-15.74,0.1,15.76,-0.11,0,0,0,0
1311,110863,110864,0.02387,0.04684,0.00361,90.1,90.1,90.1,0,0,1,0,0,14.22,-2.0,-14.17,1.72,0,0,0,0
1312,110863,230195,0.04636,0.11323,0.00369,106.9,106.9,106.9,0,0,1,0,0,1.49,3.16,-1.48,-3.52,0,0,0,0
1313,110869,110865,0.01052,0.0291,0.00401,105.0,105.0,105.0,0,0,1,0,0,24.12,1.41,-24.06,-1.66,0,0,0,0
1314,110867,110866,0.00185,0.06277,0.0,171.8,171.8,171.8,1,0,1,0,0,-52.46,-7.42,52.51,9.13,0,0,0,0
1315,110866,111401,0.00214,0.01239,0.01065,282.9,282.9,282.9,0,0,1,0,0,-36.71,-25.26,36.75,24.38,0,0,0,0
1316,110867,110870,0.034,0.07475,0.00954,114.9,114.9,114.9,0,0,1,0,0,-0.43,-1.82,0.43,0.84,0,0,0,0
1317,110869,110868,0.00185,0.05183,0.0,249.7,249.7,249.7,1,0,1,0,0,-89.6,6.84,89.74,-2.83,0,0,0,0
1318,110868,111401,0.00224,0.01247,0.00368,271.5,271.5,271.5,0,0,1,0,0,-40.78,-19.59,40.82,19.45,0,0,0,0
1319,110870,110874,0.00684,0.01933,0.00116,106.9,106.9,106.9,0,0,1,0,0,-12.73,-2.72,12.74,2.63,0,0,0,0
1320,110872,110874,0.03154,0.06964,0.00258,109.4,109.4,109.4,0,0,1,0,0,-19.32,9.87,19.47,-9.82,0,0,0,0
1321,110874,110873,0.00185,0.05241,0.0,190.6,190.6,190.6,1,0,1,0,0,-51.41,0.99,51.46,0.35,0,0,0,0
1322,110875,110876,0.04174,0.10272,0.00227,121.9,121.9,121.9,0,0,1,0,0,8.04,-22.44,-7.81,22.78,0,0,0,0
1323,110875,110885,0.00917,0.01884,0.0006,163.7,163.7,163.7,0,0,1,0,0,-72.86,-3.54,73.34,4.48,0,0,0,0
1324,110875,110886,0.01222,0.03024,0.00241,144.7,144.7,144.7,0,0,1,0,0,30.61,14.68,-30.47,-14.58,0,0,0,0
1325,110876,110878,0.00666,0.01416,0.00091,114.3,114.3,114.3,0,0,1,0,0,-12.79,-29.68,12.86,29.73,0,0,0,0
1326,110878,110877,0.00151,0.04461,0.0,273.6,273.6,273.6,1,0,1,0,0,-117.61,24.22,117.82,-18.13,0,0,0,0
1327,110889,110877,0.0025,0.0128,0.01021,280.3,280.3,280.3,0,0,1,0,0,118.16,-17.45,-117.82,18.13,0,0,0,0
1328,110878,110890,0.01097,0.02441,0.00701,114.8,114.8,114.8,0,0,1,0,0,7.7,14.84,-7.67,-15.51,0,0,0,0
1329,110880,110879,0.00158,0.05378,0.0,216.7,216.7,216.7,1,0,1,0,0,-40.33,1.87,40.36,-0.99,0,0,0,0
1330,110879,110881,0.00276,0.01175,0.00761,269.3,269.3,269.3,0,0,1,0,0,22.56,1.07,-22.54,-1.77,0,0,0,0
1331,110880,110907,0.04392,0.08874,0.00677,135.8,135.8,135.8,0,0,1,0,0,-7.57,-19.17,7.75,18.86,0,0,0,0
1332,110882,110881,0.00191,0.0535,0.0,173.8,173.8,173.8,1,0,1,0,0,-22.53,-1.49,22.54,1.77,0,0,0,0
1333,110886,110882,0.00824,0.02322,0.00059,140.2,140.2,140.2,0,0,1,0,0,5.37,8.48,-5.37,-8.51,0,0,0,0
1334,110884,110883,0.00094,0.03975,0.0,533.3,533.3,533.3,1,0,1,0,0,-378.62,-0.87,379.91,55.37,0,0,0,0
1335,110884,110883,0.00094,0.03975,0.0,533.3,533.3,533.3,1,0,1,0,0,-378.62,-0.87,379.91,55.37,0,0,0,0
1336,111235,110883,0.00107,0.01295,0.28177,1102.7,1102.7,1102.7,0,0,1,0,0,-36.07,-48.34,36.09,18.47,0,0,0,0
1337,111337,110883,0.00067,0.00721,0.18953,1190.4,1190.4,1190.4,0,0,1,0,0,799.89,-32.24,-795.92,54.59,0,0,0,0
1338,110885,110884,0.00254,0.05934,0.0,247.7,247.7,247.7,1,0,1,0,0,-108.24,-11.88,108.54,18.76,0,0,0,0
1339,110887,110884,0.00435,0.02828,0.00678,287.9,287.9,287.9,0,0,1,0,0,-93.8,-5.22,94.17,6.93,0,0,0,0
1340,110884,110889,0.00286,0.01753,0.02581,296.9,296.9,296.9,0,0,1,0,0,158.72,-17.54,-158.03,19.11,0,0,0,0
1341,110888,110887,0.002,0.05863,0.0,248.9,248.9,248.9,1,0,1,0,0,-92.03,-17.96,92.2,23.08,0,0,0,0
1342,111403,110887,0.00324,0.01855,0.00629,258.5,258.5,258.5,0,0,1,0,0,-1.59,17.27,1.6,-17.86,0,0,0,0
1343,110888,111133,0.01897,0.04545,0.00848,155.3,155.3,155.3,0,0,1,0,0,-61.6,22.28,62.41,-21.19,0,0,0,0
1344,110889,110892,0.0021,0.06425,0.0,162.5,162.5,162.5,1,0,1,0,0,39.87,-1.67,-39.83,2.65,0,0,0,0
1345,110890,110892,0.00455,0.10708,0.0,106.0,106.0,106.0,1,0,1,0,0,-39.77,4.28,39.83,-2.65,0,0,0,0
1346,110891,110892,0.0,0.01,0.0,25.0,25.0,25.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1347,110893,110895,0.01555,0.03955,0.0039,106.8,106.8,106.8,0,0,1,0,0,23.46,10.23,-23.36,-10.4,0,0,0,0
1348,110893,110898,0.02965,0.08115,0.00463,116.3,116.3,116.3,0,0,1,0,0,-33.06,12.48,33.4,-12.03,0,0,0,0
1349,110900,110894,0.03285,0.07576,0.00316,122.4,122.4,122.4,0,0,1,0,0,33.24,-20.94,-32.76,21.71,0,0,0,0
1350,111085,110894,0.02764,0.07776,0.00498,115.8,115.8,115.8,0,0,1,0,0,-24.46,23.59,24.76,-23.29,0,0,0,0
1351,110895,110900,0.00467,0.01184,0.00036,90.1,90.1,90.1,0,0,1,0,0,9.26,5.9,-9.26,-5.92,0,0,0,0
1352,110896,110898,0.00922,0.02206,0.00545,127.5,127.5,127.5,0,0,1,0,0,8.3,26.02,-8.23,-26.45,0,0,0,0
1353,110898,110897,0.00128,0.04236,0.0,293.4,293.4,293.4,1,0,1,0,0,-99.25,40.12,99.38,-35.6,0,0,0,0
1354,110899,110897,0.00121,0.00828,0.00432,247.4,247.4,247.4,0,0,1,0,0,-26.75,-0.99,26.76,0.6,0,0,0,0
1355,110897,111261,0.00665,0.04002,0.01741,293.3,293.3,293.3,0,0,1,0,0,-130.52,31.2,131.68,-26.08,0,0,0,0
1356,110898,110903,0.02909,0.05844,0.00216,123.3,123.3,123.3,0,0,1,0,0,50.68,-6.24,-49.97,7.43,0,0,0,0
1357,110899,110902,0.00348,0.08447,0.0,160.4,160.4,160.4,1,0,1,0,0,37.83,-3.55,-37.78,4.72,0,0,0,0
1358,110900,110902,0.00667,0.12126,0.0,104.0,104.0,104.0,1,0,1,0,0,-37.69,6.4,37.78,-4.72,0,0,0,0
1359,110900,110903,0.0109,0.02566,0.00126,96.8,96.8,96.8,0,0,1,0,0,-21.39,16.48,21.47,-16.43,0,0,0,0
1360,110901,110902,0.0,0.01,0.0,25.0,25.0,25.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1361,110905,110904,0.00116,0.0363,0.0,256.8,256.8,256.8,1,0,1,0,0,-70.57,16.64,70.63,-14.73,0,0,0,0
1362,110904,110916,0.00199,0.01421,0.01403,336.0,336.0,336.0,0,0,1,0,0,-157.41,11.96,157.91,-9.79,0,0,0,0
1363,110904,110916,0.00199,0.01421,0.01403,336.0,336.0,336.0,0,0,1,0,0,-157.41,11.96,157.91,-9.79,0,0,0,0
1364,110921,110904,0.00299,0.01662,0.00826,291.9,291.9,291.9,0,0,1,0,0,88.88,45.85,-88.59,-45.03,0,0,0,0
1365,110904,111137,0.00299,0.01601,0.05543,224.9,224.9,224.9,0,0,1,0,0,28.51,-12.46,-28.48,7.1,0,0,0,0
1366,110905,110908,0.00816,0.02208,0.00067,153.8,153.8,153.8,0,0,1,0,0,-20.98,17.85,21.04,-17.74,0,0,0,0
1367,110912,110905,0.0057,0.01454,0.00076,172.3,172.3,172.3,0,0,1,0,0,-88.89,25.96,89.38,-24.79,0,0,0,0
1368,110906,110911,0.00963,0.02529,0.00467,129.5,129.5,129.5,0,0,1,0,0,45.31,61.9,-44.76,-60.95,0,0,0,0
1369,110918,110906,0.00621,0.01059,0.00088,200.0,200.0,200.0,0,0,1,0,0,5.97,105.81,-5.32,-104.78,0,0,0,0
1370,110910,110907,0.01285,0.03321,0.00074,144.4,144.4,144.4,0,0,1,0,0,27.93,25.73,-27.75,-25.36,0,0,0,0
1371,110908,110920,0.00862,0.02388,0.0031,158.6,158.6,158.6,0,0,1,0,0,-41.54,14.65,41.71,-14.5,0,0,0,0
1372,110909,111136,0.01826,0.04692,0.00987,151.0,151.0,151.0,0,0,1,0,0,-44.62,12.92,45.01,-12.92,0,0,0,0
1373,110910,110913,0.01206,0.03117,0.00109,163.2,163.2,163.2,0,0,1,0,0,-56.13,-30.33,56.59,31.42,0,0,0,0
1374,110911,110912,0.00351,0.00799,0.0002,121.9,121.9,121.9,0,0,1,0,0,-9.1,35.88,9.15,-35.79,0,0,0,0
1375,110922,110913,0.00948,0.02297,0.0015,175.4,175.4,175.4,0,0,1,0,0,81.57,-87.54,-80.29,90.47,0,0,0,0
1376,110915,110914,0.00176,0.05189,0.0,205.6,205.6,205.6,1,0,1,0,0,-89.31,-6.68,89.45,10.84,0,0,0,0
1377,111150,110914,0.00092,0.00467,0.00937,256.4,256.4,256.4,0,0,1,0,0,-60.91,-14.68,60.95,13.92,0,0,0,0
1378,110914,111172,0.00224,0.01381,0.02215,290.7,290.7,290.7,0,0,1,0,0,-150.4,-24.76,150.92,25.67,0,0,0,0
1379,110917,110916,0.00206,0.05951,0.0,190.5,190.5,190.5,1,0,1,0,0,-49.39,32.77,49.46,-30.74,0,0,0,0
1380,110916,110919,0.00177,0.00933,0.00247,285.3,285.3,285.3,0,0,1,0,0,69.66,-6.36,-69.57,6.57,0,0,0,0
1381,110916,111338,0.00773,0.04022,0.01755,348.0,348.0,348.0,0,0,1,0,0,-205.65,-13.28,208.95,28.64,0,0,0,0
1382,110916,111338,0.00773,0.04022,0.01755,348.0,348.0,348.0,0,0,1,0,0,-205.65,-13.28,208.95,28.64,0,0,0,0
1383,110920,110919,0.00117,0.03523,0.0,271.6,271.6,271.6,1,0,1,0,0,-69.51,8.3,69.57,-6.57,0,0,0,0
1384,110922,110921,0.00144,0.04333,0.0,262.2,262.2,262.2,1,0,1,0,0,-109.47,63.86,109.69,-57.3,0,0,0,0
1385,111135,110921,0.00264,0.01642,0.01366,310.9,310.9,310.9,0,0,1,0,0,199.6,-6.43,-198.57,11.45,0,0,0,0
1386,110922,110923,0.01024,0.0178,0.00053,138.9,138.9,138.9,0,0,1,0,0,-3.3,16.28,3.32,-16.29,0,0,0,0
1387,110927,110924,0.01143,0.0325,0.00139,141.1,141.1,141.1,0,0,1,0,0,52.86,-4.17,-52.56,4.9,0,0,0,0
1388,110924,110932,0.01219,0.03334,0.00262,123.2,123.2,123.2,0,0,1,0,0,34.56,-9.15,-34.41,9.29,0,0,0,0
1389,110927,110925,0.02462,0.04993,0.00227,128.4,128.4,128.4,0,0,1,0,0,49.98,-14.07,-49.35,15.11,0,0,0,0
1390,110927,110926,0.00133,0.03919,0.0,317.7,317.7,317.7,1,0,1,0,0,-158.51,18.72,158.83,-9.18,0,0,0,0
1391,110929,110926,0.00357,0.01991,0.00712,286.9,286.9,286.9,0,0,1,0,0,159.7,-5.08,-158.83,9.18,0,0,0,0
1392,110929,110928,0.00064,0.03759,0.0,452.3,452.3,452.3,1,0,1,0,0,-176.34,-3.99,176.53,15.14,0,0,0,0
1393,110929,110928,0.00064,0.03759,0.0,452.3,452.3,452.3,1,0,1,0,0,-176.34,-3.99,176.53,15.14,0,0,0,0
1394,110928,110972,0.0012,0.01446,0.23238,1096.8,1096.8,1096.8,0,0,1,0,0,305.1,-62.86,-304.02,51.21,0,0,0,0
1395,110928,230283,0.002,0.02,0.33,1400.0,1400.0,1400.0,0,0,1,0,0,-658.17,32.58,666.4,14.41,0,0,0,0
1396,110930,110929,0.00138,0.05066,0.0,169.6,169.6,169.6,1,0,1,0,0,-54.0,-11.51,54.04,13.01,0,0,0,0
1397,110930,110931,0.01742,0.04011,0.00948,91.1,91.1,91.1,0,0,1,0,0,26.0,-5.38,-25.88,4.68,0,0,0,0
1398,110934,110930,0.02601,0.05592,0.00212,91.1,91.1,91.1,0,0,1,0,0,-24.17,5.49,24.32,-5.38,0,0,0,0
1399,110930,110935,0.027,0.04604,0.001,122.6,122.6,122.6,0,0,1,0,0,-6.12,15.63,6.19,-15.61,0,0,0,0
1400,110930,230191,0.04596,0.11428,0.00978,101.9,101.9,101.9,0,0,1,0,0,1.5,4.38,-1.48,-5.36,0,0,0,0
1401,110933,110931,0.02939,0.08075,0.00207,79.5,79.5,79.5,0,0,1,0,0,-20.55,6.41,20.68,-6.26,0,0,0,0
1402,110933,110934,0.03612,0.07282,0.00827,71.5,71.5,71.5,0,0,1,0,0,-16.35,7.59,16.47,-8.2,0,0,0,0
1403,110936,110945,0.00667,0.01728,0.00037,115.1,115.1,115.1,0,0,1,0,0,0.74,-11.25,-0.73,11.23,0,0,0,0
1404,110937,110940,0.00237,0.05595,0.0,159.6,159.6,159.6,1,0,1,0,0,49.12,-5.89,-49.06,7.21,0,0,0,0
1405,110937,110941,0.00351,0.01719,0.01333,276.2,276.2,276.2,0,0,1,0,0,31.03,-5.33,-31.0,4.12,0,0,0,0
1406,110937,110944,0.00359,0.0162,0.01857,303.3,303.3,303.3,0,0,1,0,0,-111.05,4.52,111.48,-4.51,0,0,0,0
1407,110947,110937,0.00195,0.01025,0.02692,264.4,264.4,264.4,0,0,1,0,0,55.34,-4.68,-55.28,2.19,0,0,0,0
1408,110937,111169,0.00475,0.0288,0.02792,303.5,303.5,303.5,0,0,1,0,0,122.49,-7.24,-121.8,8.55,0,0,0,0
1409,110938,110940,0.00527,0.09688,0.0,103.7,103.7,103.7,1,0,1,0,0,-48.94,9.5,49.06,-7.21,0,0,0,0
1410,110939,110940,0.0,0.01,0.0,100.0,100.0,100.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1411,110942,110941,0.00205,0.06488,0.0,208.9,208.9,208.9,1,0,1,0,0,-68.38,4.52,68.47,-1.58,0,0,0,0
1412,110941,110944,0.00313,0.01546,0.00557,338.8,338.8,338.8,0,0,1,0,0,-151.34,9.25,152.04,-6.39,0,0,0,0
1413,110941,110944,0.00313,0.01546,0.00557,338.8,338.8,338.8,0,0,1,0,0,-151.34,9.25,152.04,-6.39,0,0,0,0
1414,110941,110947,0.00277,0.01613,0.01367,292.9,292.9,292.9,0,0,1,0,0,-68.64,5.24,68.76,-5.92,0,0,0,0
1415,110951,110941,0.00173,0.01079,0.0081,276.9,276.9,276.9,0,0,1,0,0,-97.37,10.81,97.53,-10.64,0,0,0,0
1416,110941,111176,0.00615,0.03463,0.02626,329.1,329.1,329.1,0,0,1,0,0,118.16,-7.82,-117.32,9.81,0,0,0,0
1417,110941,111176,0.00615,0.03463,0.02626,329.1,329.1,329.1,0,0,1,0,0,118.16,-7.82,-117.32,9.81,0,0,0,0
1418,110949,110942,0.01502,0.03223,0.00355,126.2,126.2,126.2,0,0,1,0,0,-27.22,18.8,27.38,-18.82,0,0,0,0
1419,110944,110943,0.00039,0.02234,0.0,542.5,542.5,542.5,1,0,1,0,0,-414.53,-49.31,415.18,86.72,0,0,0,0
1420,110944,110943,0.00039,0.02234,0.0,542.5,542.5,542.5,1,0,1,0,0,-414.53,-49.31,415.18,86.72,0,0,0,0
1421,110943,111171,0.00073,0.00896,0.1365,1129.5,1129.5,1129.5,0,0,1,0,0,188.39,5.36,-188.15,-17.02,0,0,0,0
1422,110943,111362,0.0015,0.01704,0.2128,1250.2,1250.2,1250.2,0,0,1,0,0,-613.14,52.31,618.44,-14.98,0,0,0,0
1423,111389,110943,0.00115,0.01412,0.21105,1317.3,1317.3,1317.3,0,0,1,0,0,760.01,-9.78,-753.87,62.44,0,0,0,0
1424,110945,110944,0.00151,0.04767,0.0,332.2,332.2,332.2,1,0,1,0,0,-111.13,12.14,111.31,-6.44,0,0,0,0
1425,110944,110947,0.00161,0.01001,0.00788,313.5,313.5,313.5,0,0,1,0,0,125.3,5.56,-125.05,-4.86,0,0,0,0
1426,110945,110946,0.02344,0.06315,0.00391,127.7,127.7,127.7,0,0,1,0,0,41.1,-21.8,-40.62,22.69,0,0,0,0
1427,110948,110947,0.00178,0.05655,0.0,144.5,144.5,144.5,1,0,1,0,0,-25.46,-10.09,25.47,10.51,0,0,0,0
1428,110950,110948,0.01633,0.04415,0.00171,102.6,102.6,102.6,0,0,1,0,0,1.74,-2.86,-1.74,2.69,0,0,0,0
1429,110952,110951,0.00176,0.05318,0.0,287.2,287.2,287.2,1,0,1,0,0,-97.21,15.75,97.37,-10.81,0,0,0,0
1430,110953,110956,0.00228,0.07126,0.0,159.0,159.0,159.0,1,0,1,0,0,9.75,6.77,-9.75,-6.67,0,0,0,0
1431,110953,110959,0.00398,0.02612,0.01915,314.3,314.3,314.3,0,0,1,0,0,-168.74,-7.79,169.83,12.95,0,0,0,0
1432,110954,110956,0.00376,0.08505,0.0,102.9,102.9,102.9,1,0,1,0,0,-9.74,-6.56,9.75,6.67,0,0,0,0
1433,110955,110956,0.0,0.01,0.0,75.0,75.0,75.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1434,110957,110960,0.01474,0.02979,0.00349,123.8,123.8,123.8,0,0,1,0,0,-15.3,-6.53,15.34,6.26,0,0,0,0
1435,110957,110965,0.01215,0.02678,0.00542,141.6,141.6,141.6,0,0,1,0,0,-7.0,3.67,7.01,-4.21,0,0,0,0
1436,110959,110958,0.00053,0.03575,0.0,469.0,469.0,469.0,1,0,1,0,0,-176.35,-6.84,176.5,17.36,0,0,0,0
1437,110959,110958,0.00053,0.03575,0.0,469.0,469.0,469.0,1,0,1,0,0,-176.35,-6.84,176.5,17.36,0,0,0,0
1438,110958,111035,0.0009,0.01052,0.23929,1149.9,1149.9,1149.9,0,0,1,0,0,129.51,-64.63,-129.35,40.86,0,0,0,0
1439,230072,110958,0.00081,0.00976,0.26369,1034.5,1034.5,1034.5,0,0,1,0,0,484.29,-36.7,-482.51,29.92,0,0,0,0
1440,110960,110959,0.00251,0.07116,0.0,305.4,305.4,305.4,1,0,1,0,0,-99.86,-11.02,100.11,17.98,0,0,0,0
1441,230197,110960,0.02045,0.05229,0.00273,136.0,136.0,136.0,0,0,1,0,0,-42.95,-1.45,43.32,2.13,0,0,0,0
1442,110961,110964,0.00389,0.11326,0.0,157.6,157.6,157.6,1,0,1,0,0,33.36,2.87,-33.32,-1.62,0,0,0,0
1443,110961,110970,0.00127,0.0068,0.0178,289.8,289.8,289.8,0,0,1,0,0,-140.15,0.92,140.39,-1.41,0,0,0,0
1444,110962,110964,0.00547,0.14365,0.0,101.5,101.5,101.5,1,0,1,0,0,-33.26,-0.03,33.32,1.62,0,0,0,0
1445,110962,230197,0.01663,0.03874,0.03199,131.0,131.0,131.0,0,0,1,0,0,-37.02,-2.34,37.25,-0.35,0,0,0,0
1446,110963,110964,0.0,0.01,0.0,100.0,100.0,100.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1447,110971,110965,0.01033,0.02698,0.00058,147.3,147.3,147.3,0,0,1,0,0,39.93,-7.18,-39.76,7.55,0,0,0,0
1448,110966,110969,0.00221,0.07094,0.0,157.6,157.6,157.6,1,0,1,0,0,23.84,4.02,-23.83,-3.63,0,0,0,0
1449,110966,111033,0.00327,0.02084,0.05912,309.1,309.1,309.1,0,0,1,0,0,131.52,-0.54,-130.98,-2.2,0,0,0,0
1450,110967,110969,0.00669,0.10121,0.0,101.2,101.2,101.2,1,0,1,0,0,-23.79,-3.06,23.83,3.63,0,0,0,0
1451,110967,110971,0.01026,0.02655,0.01099,126.5,126.5,126.5,0,0,1,0,0,-29.66,19.68,29.79,-20.48,0,0,0,0
1452,110968,110969,0.0,0.01,0.0,50.0,50.0,50.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
1453,110971,110970,0.00119,0.03413,0.0,338.5,338.5,338.5,1,0,1,0,0,-144.54,24.83,144.79,-17.7,0,0,0,0
1454,110970,230051,0.00631,0.03528,0.06404,315.3,315.3,315.3,0,0,1,0,0,-142.59,9.55,143.86,-9.0,0,0,0,0
1455,110970,230051,0.00631,0.03528,0.06404,315.3,315.3,315.3,0,0,1,0,0,-142.59,9.55,143.86,-9.0,0,0,0,0
