bus_name,BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_KV,ZONE,VMAX,VMIN,LAM_P,LAM_Q,MU_VMAX,MU_VMIN
SAN ANTONIO 3 1,120231,1,19.9,6.0,0,0.0,6,1.0050526,-1.918794,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 4 1,120232,1,18.1,1.65,0,0.0,6,1.0099241,-0.678127,69.0,1,1.1,0.9,27.43,0.0,0,0
UNIVERSAL CITY 4 1,120233,1,30.9,10.2,0,0.0,6,0.999073,-2.635479,69.0,1,1.1,0.9,27.43,0.0,0,0
UNIVERSAL CITY 5 1,120234,1,26.2,8.8,0,0.0,6,0.999218,-1.90388,69.0,1,1.1,0.9,27.43,0.0,0,0
UNIVERSAL CITY 6 1,120235,1,0.0,0.0,0,0.0,6,1.0081119,1.560552,138.0,1,1.1,0.9,27.43,0.0,0,0
UNIVERSAL CITY 6 2,120236,1,21.7,7.6,0,0.0,6,1.0066293,-1.440346,69.0,1,1.1,0.9,27.43,0.0,0,0
UNIVERSAL CITY 7 1,120237,1,24.9,7.4,0,0.0,6,0.9976615,-2.495757,69.0,1,1.1,0.9,27.43,0.0,0,0
UNIVERSAL CITY 8 1,120238,1,16.0,5.3,0,0.0,6,1.0109739,-1.666889,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 5 1,120239,1,61.9,40.7,0,0.0,6,1.007953,0.248392,138.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 5 2,120240,1,25.0,5.9,0,0.0,6,1.0093893,-2.016121,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 6 1,120241,1,0.0,0.0,0,0.0,6,1.0153515,1.893952,138.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 6 2,120242,1,16.8,5.8,0,0.0,6,1.0092173,-0.655954,69.0,1,1.1,0.9,27.43,0.0,0,0
UNIVERSAL CITY 9 1,120243,1,16.2,4.07,0,0.0,6,0.9949676,-2.298816,69.0,1,1.1,0.9,27.43,0.0,0,0
ATASCOSA 1 1,120244,1,6.1,0.15,0,0.0,6,1.0175653,1.142228,69.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 1 1,120245,1,0.0,0.0,0,0.0,6,1.0212194,4.242494,138.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 1 2,120246,1,38.1,10.0,0,0.0,6,1.0135824,1.551399,69.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 2 1,120247,1,29.8,9.6,0,0.0,6,1.0086352,0.946083,69.0,1,1.1,0.9,27.43,0.0,0,0
RIO MEDINA 3 1,120248,1,81.4,29.2,0,0.0,6,1.0189679,4.254979,138.0,1,1.1,0.9,27.43,0.0,0,0
RIO MEDINA 3 2,120249,1,32.6,10.0,0,0.0,6,1.0170577,1.651317,69.0,1,1.1,0.9,27.43,0.0,0,0
ATASCOSA 2 1,120250,1,5.7,1.5,0,0.0,6,1.0177329,0.755163,69.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 3 1,120251,1,29.8,9.5,0,0.0,6,1.0126947,1.403383,69.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 4 1,120252,1,0.0,0.0,0,0.0,6,1.0193334,3.951646,138.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 4 2,120253,1,39.7,8.0,0,0.0,6,1.0176292,1.546696,69.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 5 1,120254,1,5.7,1.28,0,0.0,6,1.0197298,1.337017,69.0,1,1.1,0.9,27.43,0.0,0,0
ATASCOSA 3 1,120255,1,10.8,2.34,0,0.0,6,1.019081,0.308375,69.0,1,1.1,0.9,27.43,0.0,0,0
SOMERSET 2 1,120256,1,4.25,1.28,0,0.0,6,1.0237714,-0.314461,69.0,1,1.1,0.9,27.43,0.0,0,0
ATASCOSA 4 1,120257,1,2.64,0.22,0,0.0,6,1.015063,1.528802,69.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 6 1,120258,1,0.0,0.0,0,0.0,6,1.0225838,3.633814,138.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 6 2,120259,1,57.7,12.0,0,0.0,6,1.0229647,1.581539,69.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 7 1,120260,1,0.0,0.0,0,0.0,6,1.0262156,3.713664,138.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 7 2,120261,1,28.0,2.64,0,0.0,6,1.0199968,1.366748,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 7 1,120262,1,24.9,3.01,0,0.0,6,1.011134,-0.830674,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 8 1,120263,1,24.6,4.25,0,0.0,6,1.0165876,-0.279586,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 9 1,120264,1,24.5,2.64,0,0.0,6,1.0119845,0.576096,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 10 1,120265,1,25.5,9.0,0,0.0,6,1.0231923,-1.330672,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 11 1,120266,1,24.1,7.4,0,0.0,6,1.0114432,-1.033374,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 12 1,120267,1,29.0,3.89,0,0.0,6,1.0138335,-0.3895,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 13 1,120268,1,0.0,0.0,0,0.0,6,1.0173263,2.800179,138.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 13 2,120269,1,24.3,5.2,0,0.0,6,1.0144663,0.73773,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 14 1,120270,1,14.4,1.73,0,0.0,6,1.0133137,-0.109812,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 15 1,120271,1,28.5,5.3,0,0.0,6,1.0106232,-1.694872,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 16 1,120272,1,26.2,4.42,0,0.0,6,1.0154134,-1.454945,69.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 8 1,120273,1,20.4,5.5,0,71.0,6,1.0293025,-1.496934,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 17 1,120274,1,23.4,2.79,0,0.0,6,1.0125544,-0.23566,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 18 1,120275,1,0.0,0.0,0,0.0,6,1.0160575,2.455112,138.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 18 2,120276,1,28.8,7.3,0,0.0,6,1.0134858,-0.176119,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 19 1,120277,1,0.0,0.0,0,0.0,6,1.0232502,-0.888543,138.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 19 2,120278,1,29.2,6.5,0,0.0,6,1.0136733,-1.111467,69.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 9 1,120279,1,0.0,0.0,0,0.0,6,1.0263059,0.822318,138.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 9 2,120280,1,30.3,1.05,0,0.0,6,1.022763,-0.849775,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 20 1,120281,1,22.9,0.83,0,0.0,6,1.0208706,-1.439072,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 21 1,120282,1,25.1,8.8,0,0.0,6,1.0031145,-1.347852,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 22 1,120283,1,29.4,5.3,0,0.0,6,1.009151,-0.561562,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 23 1,120284,1,14.9,1.88,0,0.0,6,1.0115044,0.669466,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 24 1,120285,1,27.6,9.8,0,0.0,6,1.0005622,-1.49074,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 25 1,120286,1,12.5,3.98,0,22.5,6,1.0303429,1.034509,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 26 1,120287,1,0.0,0.0,0,0.0,6,1.0187657,3.207473,138.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 26 2,120288,1,24.4,6.6,0,0.0,6,1.0159279,0.132694,69.0,1,1.1,0.9,27.43,0.0,0,0
BULVERDE 1 1,120289,1,0.0,0.0,0,0.0,6,1.020994,-0.363288,138.0,1,1.1,0.9,27.43,0.0,0,0
BULVERDE 1 2,120290,1,18.8,5.0,0,0.0,6,1.0180015,-1.958507,69.0,1,1.1,0.9,27.43,0.0,0,0
SPRING BRANCH 1 1,120291,1,10.6,3.61,0,0.0,6,1.0148975,-2.376861,69.0,1,1.1,0.9,27.43,0.0,0,0
SPRING BRANCH 2 1,120292,1,0.0,0.0,0,0.0,6,1.0206889,-0.982495,138.0,1,1.1,0.9,27.43,0.0,0,0
SPRING BRANCH 2 2,120293,1,5.1,0.6,0,0.0,6,1.0225973,-1.956292,69.0,1,1.1,0.9,27.43,0.0,0,0
SPRING BRANCH 3 1,120294,1,6.1,1.5,0,0.0,6,1.0176134,-2.134877,69.0,1,1.1,0.9,27.43,0.0,0,0
BULVERDE 2 1,120295,1,8.8,1.58,0,0.0,6,1.0151422,-2.557337,69.0,1,1.1,0.9,27.43,0.0,0,0
BULVERDE 3 1,120296,1,1.27,0.45,0,0.0,6,1.0152286,-2.750364,69.0,1,1.1,0.9,27.43,0.0,0,0
BULVERDE 4 1,120297,1,3.89,0.38,0,0.0,6,1.0206778,-1.640769,69.0,1,1.1,0.9,27.43,0.0,0,0
BULVERDE 5 1,120298,1,15.0,1.65,0,0.0,6,1.0169022,-2.075997,69.0,1,1.1,0.9,27.43,0.0,0,0
SPRING BRANCH 4 1,120299,1,1.88,0.3,0,0.0,6,1.0219031,-1.895944,69.0,1,1.1,0.9,27.43,0.0,0,0
HELOTES 8 1,120300,1,12.1,3.31,0,0.0,6,1.0182596,-2.756622,69.0,1,1.1,0.9,27.43,0.0,0,0
HELOTES 9 1,120301,1,28.8,4.33,0,0.0,6,1.0140178,0.582429,69.0,1,1.1,0.9,27.43,0.0,0,0
RIO MEDINA 4 1,120302,1,0.0,0.0,0,0.0,6,1.0234945,1.678077,138.0,1,1.1,0.9,27.43,0.0,0,0
RIO MEDINA 4 2,120303,1,9.9,2.56,0,0.0,6,1.0202986,0.605854,69.0,1,1.1,0.9,27.43,0.0,0,0
HELOTES 10 1,120304,1,13.3,3.61,0,0.0,6,1.0229027,-2.967269,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 27 1,120305,1,17.2,2.94,0,0.0,6,1.0044449,-1.745827,69.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 10 1,120306,1,18.1,1.13,0,0.0,6,1.01066,-0.95145,69.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 11 1,120307,1,9.6,1.05,0,0.0,6,1.0134031,-0.621291,69.0,1,1.1,0.9,27.43,0.0,0,0
HELOTES 11 1,120308,1,5.2,1.8,0,0.0,6,1.0190846,0.144093,69.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 12 1,120309,1,0.0,0.0,0,0.0,6,1.0157993,3.178321,138.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 12 2,120310,1,54.6,19.0,0,0.0,6,1.0151312,-0.300775,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 28 1,120311,1,0.0,0.0,0,0.0,6,1.0270213,-0.182769,138.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 28 2,120312,1,54.6,10.8,0,0.0,6,1.0051049,-1.622913,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 28 3,120313,1,0.0,0.0,0,0.0,6,1.0202489,-0.626307,13.8,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 28 4,120314,1,0.0,0.0,0,0.0,6,1.0202489,-0.626307,1.0,1,1.1,0.9,27.43,0.0,0,0
HELOTES 12 1,120315,1,0.0,0.0,0,0.0,6,1.0270678,1.132642,138.0,1,1.1,0.9,27.43,0.0,0,0
HELOTES 12 2,120316,1,43.5,15.7,0,0.0,6,1.017641,-0.159728,69.0,1,1.1,0.9,27.43,0.0,0,0
HELOTES 13 1,120317,1,0.0,0.0,0,0.0,6,1.028192,-0.07956,138.0,1,1.1,0.9,27.43,0.0,0,0
HELOTES 13 2,120318,1,51.8,17.2,0,0.0,6,1.019474,-2.696216,69.0,1,1.1,0.9,27.43,0.0,0,0
HELOTES 14 1,120319,1,0.0,0.0,0,140.1,6,1.0311607,0.345357,138.0,1,1.1,0.9,27.43,0.0,0,0
HELOTES 14 2,120320,1,43.0,12.5,0,0.0,6,1.0164541,-0.531692,69.0,1,1.1,0.9,27.43,0.0,0,0
HELOTES 15 1,120321,1,0.0,0.0,0,0.0,6,1.0238382,1.293253,138.0,1,1.1,0.9,27.43,0.0,0,0
HELOTES 15 2,120322,1,35.6,10.3,0,0.0,6,1.0169778,-0.124006,69.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 13 1,120323,1,23.9,5.4,0,0.0,6,1.0154175,-0.942791,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 29 1,120324,1,30.3,8.0,0,0.0,6,1.0117928,0.654288,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 30 1,120325,1,9.1,1.28,0,0.0,6,1.0136448,-0.007904,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 31 1,120326,1,0.0,0.0,0,0.0,6,1.0251762,4.736639,138.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 31 2,120327,1,25.5,2.71,0,0.0,6,1.0203344,1.826724,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 32 1,120328,1,0.0,0.0,0,0.0,6,1.0249449,4.305329,138.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 32 2,120329,1,34.9,11.6,0,0.0,6,1.020137,1.066733,69.0,1,1.1,0.9,27.43,0.0,0,0
ELMENDORF 8 1,120330,1,0.0,0.0,0,0.0,6,1.0281142,5.374758,138.0,1,1.1,0.9,27.43,0.0,0,0
ELMENDORF 8 2,120331,1,43.9,6.47,0,0.0,6,1.0238495,2.333031,69.0,1,1.1,0.9,27.43,0.0,0,0
CONVERSE 1 1,120332,1,23.4,5.8,0,0.0,6,1.020058,1.306825,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 33 1,120333,1,27.9,8.9,0,0.0,6,1.0153539,1.149378,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 34 1,120334,1,20.0,5.7,0,0.0,6,1.0179368,1.491952,69.0,1,1.1,0.9,27.43,0.0,0,0
ELMENDORF 9 1,120335,1,6.9,0.83,0,0.0,6,1.0231888,2.003912,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 35 1,120336,1,0.0,0.0,0,0.0,6,1.0248352,4.604123,138.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 35 2,120337,1,44.0,10.8,0,0.0,6,1.0239094,2.801433,69.0,1,1.1,0.9,27.43,0.0,0,0
CONVERSE 2 1,120338,1,0.0,0.0,0,0.0,6,1.0165425,2.706306,138.0,1,1.1,0.9,27.43,0.0,0,0
CONVERSE 2 2,120339,1,62.0,20.7,0,0.0,6,1.0142052,-0.337557,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 36 1,120340,1,0.0,0.0,0,0.0,6,1.0200171,3.565357,138.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 36 2,120341,1,74.1,22.3,0,0.0,6,1.0133781,0.469055,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 37 1,120342,1,17.4,5.1,0,0.0,6,1.0147611,0.048922,69.0,1,1.1,0.9,27.43,0.0,0,0
ADKINS 3 1,120343,1,10.3,2.94,0,0.0,6,1.0148969,-0.339816,69.0,1,1.1,0.9,27.43,0.0,0,0
SAINT HEDWIG 2 1,120344,1,6.7,1.35,0,0.0,6,1.0121905,-1.647463,69.0,1,1.1,0.9,27.43,0.0,0,0
ADKINS 4 1,120345,1,6.8,2.18,0,0.0,6,1.0145665,-1.244305,69.0,1,1.1,0.9,27.43,0.0,0,0
LA VERNIA 2 1,120346,1,5.3,0.9,0,0.0,6,1.0308986,-4.131553,69.0,1,1.1,0.9,27.43,0.0,0,0
SAINT HEDWIG 3 1,120347,1,6.2,0.68,0,0.0,6,1.0176631,-2.213816,69.0,1,1.1,0.9,27.43,0.0,0,0
ADKINS 5 1,120348,1,6.0,1.35,0,0.0,6,1.0179703,0.521197,69.0,1,1.1,0.9,27.43,0.0,0,0
SAINT HEDWIG 4 1,120349,1,2.26,0.45,0,0.0,6,1.0097369,-1.006258,69.0,1,1.1,0.9,27.43,0.0,0,0
SUTHERLAND SPRINGS 2 1,120350,1,0.65,0.23,0,0.0,6,1.0357489,-5.322922,69.0,1,1.1,0.9,27.43,0.01,0,0
BULVERDE 6 1,120351,1,0.0,0.0,0,81.0,6,1.0336037,6.318111,345.0,1,1.1,0.9,27.43,0.0,0,0
BULVERDE 6 2,120352,1,0.0,0.0,0,0.0,6,1.0260413,3.466617,138.0,1,1.1,0.9,27.43,0.0,0,0
BULVERDE 6 3,120353,1,21.1,4.5,0,0.0,6,1.0411627,-3.001345,69.0,1,1.1,0.9,27.43,0.01,0,0
BULVERDE 6 4,120354,1,0.0,0.0,0,0.0,6,1.0307081,1.188879,13.8,1,1.1,0.9,27.43,0.0,0,0
BULVERDE 6 5,120355,1,0.0,0.0,0,0.0,6,1.0307081,1.188879,1.0,1,1.1,0.9,27.43,0.0,0,0
BULVERDE 7 1,120356,1,68.1,40.7,0,0.0,6,1.0177952,2.027298,138.0,1,1.1,0.9,27.43,0.0,0,0
BULVERDE 7 2,120357,1,20.9,5.4,0,0.0,6,1.0188208,-3.163711,69.0,1,1.1,0.9,27.43,0.0,0,0
BULVERDE 7 3,120358,1,0.0,0.0,0,0.0,6,1.0177895,0.442027,18.0,1,1.1,0.9,27.43,0.0,0,0
BULVERDE 7 4,120359,1,0.0,0.0,0,0.0,6,1.0177895,0.442027,1.0,1,1.1,0.9,27.43,0.0,0,0
BULVERDE 8 1,120360,1,18.2,5.5,0,0.0,6,1.0129657,-3.111146,69.0,1,1.1,0.9,27.43,0.0,0,0
BULVERDE 9 1,120361,1,16.7,1.88,0,41.1,6,1.0428854,-3.068543,69.0,1,1.1,0.9,27.43,0.01,0,0
BULVERDE 10 1,120362,1,11.9,1.95,0,0.0,6,1.0310157,-2.421353,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 38 1,120363,1,0.0,0.0,0,0.0,6,1.0168175,1.202016,138.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 38 2,120364,1,37.8,5.0,0,0.0,6,1.0245462,-1.744257,69.0,1,1.1,0.9,27.43,0.0,0,0
BULVERDE 11 1,120365,1,28.3,9.1,0,74.65,6,1.0430651,-3.85656,69.0,1,1.1,0.9,27.43,0.01,0,0
BULVERDE 12 1,120366,1,26.3,3.98,0,0.0,6,1.018216,-2.165729,69.0,1,1.1,0.9,27.43,0.0,0,0
BULVERDE 13 1,120367,1,18.8,4.07,0,0.0,6,1.0314273,-3.504752,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 39 1,120368,1,23.4,7.6,0,0.0,6,1.0023382,-1.299073,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 40 1,120369,1,0.0,0.0,0,0.0,6,1.0117645,0.537685,138.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 40 2,120370,1,38.1,7.3,0,0.0,6,1.0087343,-0.818627,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 41 1,120371,1,0.0,0.0,0,0.0,6,1.0250968,-1.237727,138.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 41 2,120372,1,29.8,5.9,0,0.0,6,1.0379435,-2.792053,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 42 1,120373,1,18.2,5.8,0,0.0,6,1.0055449,-1.725494,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 43 1,120374,1,0.0,0.0,0,0.0,6,1.0107017,0.130762,138.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 43 2,120375,1,30.5,10.1,0,0.0,6,1.0058182,-1.455047,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 44 1,120376,1,24.6,6.4,0,0.0,6,1.0180928,-2.799663,69.0,1,1.1,0.9,27.43,0.0,0,0
HELOTES 16 1,120377,1,14.4,3.89,0,0.0,6,1.016243,-2.751847,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 45 1,120378,1,17.3,3.8,0,0.0,6,1.0145511,-2.289812,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 46 1,120379,1,19.1,5.7,0,0.0,6,1.0114806,-1.492377,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 47 1,120380,1,0.0,0.0,0,0.0,6,1.0136002,0.786317,138.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 47 2,120381,1,20.5,5.9,0,0.0,6,1.0120845,-1.008545,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 48 1,120382,1,21.4,1.58,0,0.0,6,1.0265298,-3.053033,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 49 1,120383,1,29.3,8.3,0,132.8,6,1.0441415,-3.474457,69.0,1,1.1,0.9,27.43,0.01,0,0
SAN ANTONIO 50 1,120384,1,17.8,1.65,0,0.0,6,1.0096561,-0.96606,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 51 1,120385,1,14.2,4.25,0,0.0,6,1.0168809,-2.605318,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 52 1,120386,1,24.0,6.5,0,0.0,6,1.0102206,-0.914723,69.0,1,1.1,0.9,27.43,0.0,0,0
CONVERSE 3 1,120387,1,36.6,6.5,0,0.0,6,1.0137852,-2.299254,69.0,1,1.1,0.9,27.43,0.0,0,0
CONVERSE 4 1,120388,1,35.8,1.2,0,224.2,6,1.0427049,-2.36183,69.0,1,1.1,0.9,27.43,0.01,0,0
CONVERSE 5 1,120389,1,23.4,6.4,0,0.0,6,1.0139173,-0.739857,69.0,1,1.1,0.9,27.43,0.0,0,0
UNIVERSAL CITY 10 1,120390,1,0.0,0.0,0,0.0,6,1.0104344,1.105522,138.0,1,1.1,0.9,27.43,0.0,0,0
UNIVERSAL CITY 10 2,120391,1,41.0,14.3,0,0.0,6,1.008077,-0.663742,69.0,1,1.1,0.9,27.43,0.0,0,0
CONVERSE 6 1,120392,1,30.3,9.7,0,0.0,6,1.0253838,-1.695884,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 53 1,120393,1,33.9,9.2,0,0.0,6,1.0153017,-1.417256,69.0,1,1.1,0.9,27.43,0.0,0,0
UNIVERSAL CITY 11 1,120394,1,27.9,7.4,0,0.0,6,1.0154286,-2.099601,69.0,1,1.1,0.9,27.43,0.0,0,0
CONVERSE 7 1,120395,1,9.0,2.94,0,0.0,6,1.0150381,-0.093956,69.0,1,1.1,0.9,27.43,0.0,0,0
CONVERSE 8 1,120396,1,0.0,0.0,0,0.0,6,1.0184157,0.329639,138.0,1,1.1,0.9,27.43,0.0,0,0
CONVERSE 8 2,120397,1,83.5,21.9,0,0.0,6,1.0200844,-1.849199,69.0,1,1.1,0.9,27.43,0.0,0,0
UNIVERSAL CITY 12 1,120398,1,0.0,0.0,0,0.0,6,1.0094171,0.255995,138.0,1,1.1,0.9,27.43,0.0,0,0
UNIVERSAL CITY 12 2,120399,1,34.0,5.2,0,0.0,6,1.0196076,-1.723283,69.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 14 1,120400,1,31.8,7.1,0,0.0,6,1.0179526,-0.344718,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 54 1,120401,1,0.0,0.0,0,0.0,6,1.037726,1.891927,138.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 54 2,120402,1,38.5,7.8,0,0.0,6,1.0222023,-0.390435,69.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 15 1,120403,1,0.0,0.0,0,0.0,6,1.0295214,3.028204,138.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 15 2,120404,1,18.0,2.64,0,0.0,6,1.0264884,2.792696,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 55 1,120405,1,42.4,5.1,0,0.0,6,1.0191724,0.86728,69.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 16 1,120406,1,0.0,0.0,0,0.0,6,1.0344462,2.96072,138.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 16 2,120407,1,32.8,6.5,0,0.0,6,1.0233596,1.840855,69.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 17 1,120408,1,29.8,8.7,0,0.0,6,1.0164434,1.038714,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 56 1,120409,1,34.8,11.8,0,0.0,6,1.017903,1.204002,69.0,1,1.1,0.9,27.43,0.0,0,0
ELMENDORF 10 1,120410,1,4.8,1.28,0,0.0,6,1.0213706,2.114761,69.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 57 1,120411,1,0.0,0.0,0,194.72,6,1.0406692,1.984129,138.0,1,1.1,0.9,27.43,0.0,0,0
SAN ANTONIO 57 2,120412,1,51.7,18.3,0,0.0,6,1.0237271,0.916228,69.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 18 1,120413,1,42.8,5.4,0,0.0,6,1.0161676,0.924123,69.0,1,1.1,0.9,27.43,0.0,0,0
LACKLAND A F B 19 1,120414,1,28.7,10.3,0,0.0,6,1.0189654,1.713965,69.0,1,1.1,0.9,27.43,0.0,0,0
UNIVERSAL CITY 13 1,120415,1,0.0,0.0,0,0.0,6,1.0308568,8.9488,345.0,1,1.1,0.9,27.43,0.0,0,0
UNIVERSAL CITY 13 2,120416,1,91.1,15.9,0,0.0,6,1.0124482,2.64826,138.0,1,1.1,0.9,27.43,0.0,0,0
UNIVERSAL CITY 13 3,120417,1,38.9,9.13,0,0.0,6,1.0065851,-0.747386,69.0,1,1.1,0.9,27.43,0.0,0,0
UNIVERSAL CITY 14 1,120418,1,0.0,0.0,0,0.0,6,1.0082919,1.585664,138.0,1,1.1,0.9,27.43,0.0,0,0
UNIVERSAL CITY 14 2,120419,1,17.4,5.3,0,0.0,6,1.0059624,-0.905868,69.0,1,1.1,0.9,27.43,0.0,0,0
CIBOLO 1 1,120420,1,11.2,2.41,0,0.0,6,1.0055852,-1.313557,69.0,1,1.1,0.9,27.43,0.0,0,0
CIBOLO 2 1,120421,1,18.8,5.0,0,0.0,6,0.9978436,-1.444594,69.0,1,1.1,0.9,27.43,-0.01,0,0
SCHERTZ 1 1,120422,1,26.3,9.3,0,0.0,6,1.0011208,-1.086292,69.0,1,1.1,0.9,27.43,0.0,0,0
UNIVERSAL CITY 15 1,120423,1,28.0,3.54,0,0.0,6,1.0036617,-0.982094,69.0,1,1.1,0.9,27.43,0.0,0,0
